Column1,Column2
"[[4], [1, 2, 3]]",0.962315634
"[[4], [1, 2, 3]]",0.962519824
"[[4], [1, 2, 3]]",0.96237122
"[[4], [1, 2, 3]]",0.962272794
"[[4], [1, 2, 3]]",0.962021642
"[[4], [1, 2, 3]]",0.961797685
"[[4], [1, 2, 3]]",0.959984924
"[[4], [1, 2, 3]]",0.954558477
"[[4], [1, 2, 3]]",0.949789258
"[[4], [1, 2, 3]]",0.94458066
"[[1], [2, 3, 4]]",0.940457359
"[[1], [2, 3, 4]]",0.899161157
"[[1], [2, 3, 4]]",0.869189528
"[[1], [2, 3, 4]]",0.859557972
"[[1], [2, 3, 4]]",0.862906564
"[[1], [2, 3, 4]]",0.866768265
"[[1], [2, 3, 4]]",0.869545167
"[[1], [2, 3, 4]]",0.871583045
"[[1], [2, 3, 4]]",0.873523857
"[[1], [2, 3, 4]]",0.875177214
"[[1], [2, 3, 4]]",0.876833541
"[[1], [2, 3, 4]]",0.878165428
"[[1], [2, 3, 4]]",0.879266948
"[[1], [2, 3, 4]]",0.88152664
"[[1], [2, 3, 4]]",0.882044141
"[[1], [2, 3, 4]]",0.88411944
"[[1], [2, 3, 4]]",0.885689269
"[[1], [2, 3, 4]]",0.886854628
"[[1], [2, 3, 4]]",0.88869636
"[[1], [2, 3, 4]]",0.890381685
"[[1], [2, 3, 4]]",0.891093402
"[[1], [2, 3, 4]]",0.890888918
"[[1], [2, 3, 4]]",0.891641002
"[[1], [2, 3, 4]]",0.892685176
"[[1], [2, 3, 4]]",0.893298836
"[[1], [2, 3, 4]]",0.893279177
"[[1], [2, 3, 4]]",0.893562598
"[[1], [2, 3, 4]]",0.894275226
"[[1], [2, 3, 4]]",0.895685046
"[[1], [2, 3, 4]]",0.896043727
"[[1], [2, 3, 4]]",0.897093446
"[[1], [2, 3, 4]]",0.898958823
"[[1], [2, 3, 4]]",0.901403797
"[[1], [2, 3, 4]]",0.903374463
"[[1], [2, 3, 4]]",0.904967511
"[[1], [2, 3, 4]]",0.906754502
"[[1], [2, 3, 4]]",0.90835324
"[[1], [2, 3, 4]]",0.910008167
"[[1], [2, 3, 4]]",0.911914564
"[[1], [2, 3, 4]]",0.912547783
"[[1], [2, 3, 4]]",0.913877752
"[[1], [2, 3, 4]]",0.914597629
"[[1], [2, 3, 4]]",0.914184123
"[[1], [2, 3, 4]]",0.91370674
"[[1], [2, 3, 4]]",0.913207786
"[[1], [2, 3, 4]]",0.912896537
"[[1], [2, 3, 4]]",0.912586857
"[[1], [2, 3, 4]]",0.912391685
"[[1], [2, 3, 4]]",0.912383601
"[[1], [2, 3, 4]]",0.919851344
"[[1, 4], [2, 3]]",0.934753325
"[[2, 3], [1, 4]]",0.94927268
"[[2, 3], [1, 4]]",0.950640552
"[[2, 3], [1, 4]]",0.950442897
"[[2, 3], [1, 4]]",0.949543425
"[[2, 3], [1, 4]]",0.949062513
"[[2, 3], [1, 4]]",0.948344971
"[[2, 3], [1, 4]]",0.948289293
"[[2, 3], [1, 4]]",0.948050464
"[[2, 3], [1, 4]]",0.947580687
"[[2, 3], [1, 4]]",0.947148825
"[[2, 3], [1, 4]]",0.945745648
"[[1, 4], [2, 3]]",0.944149406
"[[1, 4], [2, 3]]",0.942793436
"[[1, 4], [2, 3]]",0.941736371
"[[1, 4], [2, 3]]",0.941170103
"[[1, 4], [2, 3]]",0.940400417
"[[1, 4], [2, 3]]",0.940053325
"[[1, 4], [2, 3]]",0.943584662
"[[2, 3], [1, 4]]",0.950523645
"[[2, 3], [1, 4]]",0.955679009
"[[4], [1, 2, 3]]",0.957138526
"[[4], [1, 2, 3]]",0.95729874
"[[4], [1, 2, 3]]",0.957203608
"[[2, 3], [1, 4]]",0.949837119
"[[2, 3], [1, 4]]",0.948871948
"[[2, 3], [1, 4]]",0.948688203
"[[2, 3], [1, 4]]",0.94791774
"[[4], [1, 2, 3]]",0.946686784
"[[1, 4], [2, 3]]",0.945288424
"[[2, 3], [1, 4]]",0.945523314
"[[2, 3], [1, 4]]",0.946705501
"[[2, 3], [1, 4]]",0.945138727
"[[1], [2, 3, 4]]",0.943847348
"[[1], [2, 3, 4]]",0.942407853
"[[1], [2, 3, 4]]",0.942683268
"[[1], [2, 3, 4]]",0.943901374
"[[1], [2, 3, 4]]",0.943043213
"[[1], [2, 3, 4]]",0.943400153
"[[1], [2, 3, 4]]",0.943431519
"[[1], [2, 3, 4]]",0.943392609
"[[1], [2, 3, 4]]",0.943275772
"[[1], [2, 3, 4]]",0.942837544
"[[1], [2, 3, 4]]",0.9430155
"[[1], [2, 3, 4]]",0.943152509
"[[1], [2, 3, 4]]",0.942752497
"[[1], [2, 3, 4]]",0.945562158
"[[1], [2, 3, 4]]",0.936630714
"[[1], [2, 3, 4]]",0.916538087
"[[1], [2, 3, 4]]",0.915705108
"[[1], [2, 3, 4]]",0.915285456
"[[1], [2, 3, 4]]",0.91612199
"[[1], [2, 3, 4]]",0.916226419
"[[1], [2, 3, 4]]",0.915952112
"[[1], [2, 3, 4]]",0.91612862
"[[1], [2, 3, 4]]",0.915792248
"[[1], [2, 3, 4]]",0.915364859
"[[1], [2, 3, 4]]",0.915287357
"[[1], [2, 3, 4]]",0.915287537
"[[1], [2, 3, 4]]",0.915783438
"[[1], [2, 3, 4]]",0.917083698
"[[1], [2, 3, 4]]",0.917935417
"[[1], [2, 3, 4]]",0.918880443
"[[1], [2, 3, 4]]",0.919713232
"[[1], [2, 3, 4]]",0.920705968
"[[1], [2, 3, 4]]",0.921618822
"[[1], [2, 3, 4]]",0.922283655
"[[1], [2, 3, 4]]",0.922621426
"[[1], [2, 3, 4]]",0.922256173
"[[1], [2, 3, 4]]",0.921389426
"[[1], [2, 3, 4]]",0.920771159
"[[1], [2, 3, 4]]",0.920745743
"[[1], [2, 3, 4]]",0.927173331
"[[1], [2, 3, 4]]",0.927963685
"[[1], [2, 3, 4]]",0.927219295
"[[1], [2, 3, 4]]",0.926827823
"[[1], [2, 3, 4]]",0.926670163
"[[1], [2, 3, 4]]",0.926189496
"[[1], [2, 3, 4]]",0.926005382
"[[1], [2, 3, 4]]",0.926183864
"[[1], [2, 3, 4]]",0.926339606
"[[1], [2, 3, 4]]",0.926334382
"[[1], [2, 3, 4]]",0.926450708
"[[1], [2, 3, 4]]",0.926601179
"[[1], [2, 3, 4]]",0.926942303
"[[1], [2, 3, 4]]",0.926993599
"[[1], [2, 3, 4]]",0.927001054
"[[1], [2, 3, 4]]",0.926816982
"[[1], [2, 3, 4]]",0.926140652
"[[1], [2, 3, 4]]",0.925181319
"[[1], [2, 3, 4]]",0.924284774
"[[1], [2, 3, 4]]",0.923267775
"[[1], [2, 3, 4]]",0.922153552
"[[1], [2, 3, 4]]",0.921619379
"[[1], [2, 3, 4]]",0.920444313
"[[1], [2, 3, 4]]",0.927015845
"[[4], [1, 2, 3]]",0.958366708
"[[4], [1, 2, 3]]",0.963714116
"[[4], [1, 2, 3]]",0.970400793
"[[4], [1, 2, 3]]",0.973719504
"[[4], [1, 2, 3]]",0.97285266
"[[4], [1, 2, 3]]",0.972001474
"[[4], [1, 2, 3]]",0.971288262
"[[4], [1, 2, 3]]",0.970908842
"[[4], [1, 2, 3]]",0.970503513
"[[4], [1, 2, 3]]",0.970117783
"[[4], [1, 2, 3]]",0.969817595
"[[4], [1, 2, 3]]",0.969428069
"[[4], [1, 2, 3]]",0.970579244
"[[4], [1, 2, 3]]",0.970838029
"[[4], [1, 2, 3]]",0.971531337
"[[4], [1, 2, 3]]",0.97240944
"[[4], [1, 2, 3]]",0.97707921
"[[4], [1, 2, 3]]",0.980440523
"[[4], [1, 2, 3]]",0.982401063
"[[4], [1, 2, 3]]",0.983186873
"[[4], [1, 2, 3]]",0.983080344
"[[4], [1, 2, 3]]",0.983057174
"[[4], [1, 2, 3]]",0.983322191
"[[4], [1, 2, 3]]",0.986646834
"[[4], [1, 2, 3]]",0.99088764
"[[4], [1, 2, 3]]",0.993411286
"[[4], [1, 2, 3]]",0.994335189
"[[4], [1, 2, 3]]",0.994995094
"[[4], [1, 2, 3]]",0.995117687
"[[4], [1, 2, 3]]",0.995057748
"[[4], [1, 2, 3]]",0.995036379
"[[4], [1, 2, 3]]",0.995236264
"[[4], [1, 2, 3]]",0.99525042
"[[4], [1, 2, 3]]",0.995251226
"[[4], [1, 2, 3]]",0.995250749
"[[4], [1, 2, 3]]",0.995285529
"[[4], [1, 2, 3]]",0.995208848
"[[4], [1, 2, 3]]",0.995247389
"[[4], [1, 2, 3]]",0.995257438
"[[4], [1, 2, 3]]",0.995090649
"[[4], [1, 2, 3]]",0.995071839
"[[4], [1, 2, 3]]",0.994588017
"[[4], [1, 2, 3]]",0.992389719
"[[4], [1, 2, 3]]",0.988140443
"[[4], [1, 2, 3]]",0.984295517
"[[4], [1, 2, 3]]",0.982185222
"[[4], [1, 2, 3]]",0.952060604
"[[1], [2, 3, 4]]",0.930045402
"[[1], [2, 3, 4]]",0.911143263
"[[1], [2, 3, 4]]",0.910486279
"[[1], [2, 3, 4]]",0.910029579
"[[1], [2, 3, 4]]",0.911749994
"[[1], [2, 3, 4]]",0.913240393
"[[1], [2, 3, 4]]",0.914420671
"[[1], [2, 3, 4]]",0.916064133
"[[1], [2, 3, 4]]",0.916987905
"[[1], [2, 3, 4]]",0.918218321
"[[1], [2, 3, 4]]",0.91905228
"[[1], [2, 3, 4]]",0.91980807
"[[1], [2, 3, 4]]",0.920578269
"[[1], [2, 3, 4]]",0.921618473
"[[1], [2, 3, 4]]",0.922157256
"[[1], [2, 3, 4]]",0.922886789
"[[1], [2, 3, 4]]",0.923623014
"[[1], [2, 3, 4]]",0.923905145
"[[1], [2, 3, 4]]",0.924216802
"[[1], [2, 3, 4]]",0.924557229
"[[1], [2, 3, 4]]",0.924943131
"[[1], [2, 3, 4]]",0.925256839
"[[1], [2, 3, 4]]",0.925536695
"[[1], [2, 3, 4]]",0.925978984
"[[1], [2, 3, 4]]",0.926126848
"[[1], [2, 3, 4]]",0.926216175
"[[1], [2, 3, 4]]",0.926970192
"[[1], [2, 3, 4]]",0.927648049
"[[1], [2, 3, 4]]",0.92856515
"[[1], [2, 3, 4]]",0.929629286
"[[1], [2, 3, 4]]",0.931231439
"[[1], [2, 3, 4]]",0.932522116
"[[1], [2, 3, 4]]",0.933579367
"[[1], [2, 3, 4]]",0.934743774
"[[1], [2, 3, 4]]",0.93579195
"[[1], [2, 3, 4]]",0.936952413
"[[1], [2, 3, 4]]",0.937972457
"[[1], [2, 3, 4]]",0.938363715
"[[1], [2, 3, 4]]",0.938839604
"[[1], [2, 3, 4]]",0.939278735
"[[1], [2, 3, 4]]",0.939508561
"[[1], [2, 3, 4]]",0.939917773
"[[1], [2, 3, 4]]",0.939945813
"[[1], [2, 3, 4]]",0.939475363
"[[1], [2, 3, 4]]",0.938797391
"[[1], [2, 3, 4]]",0.938154126
"[[1], [2, 3, 4]]",0.937632836
"[[4], [1, 2, 3]]",0.944784694
"[[4], [1, 2, 3]]",0.954857727
"[[4], [1, 2, 3]]",0.973119404
"[[4], [1, 2, 3]]",0.977331141
"[[4], [1, 2, 3]]",0.983185369
"[[4], [1, 2, 3]]",0.982942047
"[[4], [1, 2, 3]]",0.98288916
"[[4], [1, 2, 3]]",0.982587339
"[[4], [1, 2, 3]]",0.982047628
"[[4], [1, 2, 3]]",0.981586521
"[[4], [1, 2, 3]]",0.98136134
"[[4], [1, 2, 3]]",0.980956235
"[[4], [1, 2, 3]]",0.980565616
"[[4], [1, 2, 3]]",0.980086079
"[[4], [1, 2, 3]]",0.979777162
"[[4], [1, 2, 3]]",0.979458433
"[[4], [1, 2, 3]]",0.979265881
"[[4], [1, 2, 3]]",0.976450487
"[[4], [1, 2, 3]]",0.976246886
"[[4], [1, 2, 3]]",0.97611467
"[[4], [1, 2, 3]]",0.97597545
"[[4], [1, 2, 3]]",0.975965946
"[[4], [1, 2, 3]]",0.976051365
"[[4], [1, 2, 3]]",0.976065579
"[[4], [1, 2, 3]]",0.976469511
"[[4], [1, 2, 3]]",0.976538115
"[[4], [1, 2, 3]]",0.976410429
"[[4], [1, 2, 3]]",0.976509602
"[[4], [1, 2, 3]]",0.976212492
"[[4], [1, 2, 3]]",0.976326907
"[[4], [1, 2, 3]]",0.976036564
"[[4], [1, 2, 3]]",0.976341926
"[[4], [1, 2, 3]]",0.97637117
"[[4], [1, 2, 3]]",0.976422481
"[[4], [1, 2, 3]]",0.978164621
"[[4], [1, 2, 3]]",0.983583789
"[[4], [1, 2, 3]]",0.98447623
"[[4], [1, 2, 3]]",0.985412464
"[[4], [1, 2, 3]]",0.98582136
"[[4], [1, 2, 3]]",0.986075057
"[[4], [1, 2, 3]]",0.986400212
"[[4], [1, 2, 3]]",0.986868684
"[[4], [1, 2, 3]]",0.987430616
"[[4], [1, 2, 3]]",0.988084742
"[[4], [1, 2, 3]]",0.988547368
"[[4], [1, 2, 3]]",0.98877813
"[[4], [1, 2, 3]]",0.98909223
"[[4], [1, 2, 3]]",0.989545008
"[[4], [1, 2, 3]]",0.990718111
"[[4], [1, 2, 3]]",0.991907307
"[[4], [1, 2, 3]]",0.993399141
"[[4], [1, 2, 3]]",0.994354251
"[[4], [1, 2, 3]]",0.994387077
"[[4], [1, 2, 3]]",0.994386951
"[[4], [1, 2, 3]]",0.994685316
"[[4], [1, 2, 3]]",0.994562937
"[[4], [1, 2, 3]]",0.994494602
"[[4], [1, 2, 3]]",0.994472852
"[[4], [1, 2, 3]]",0.994464261
"[[4], [1, 2, 3]]",0.994451593
"[[4], [1, 2, 3]]",0.994434452
"[[4], [1, 2, 3]]",0.994425268
"[[4], [1, 2, 3]]",0.994426561
"[[4], [1, 2, 3]]",0.994427222
"[[4], [1, 2, 3]]",0.994438419
"[[4], [1, 2, 3]]",0.997279805
"[[4], [1, 2, 3]]",0.997327381
"[[4], [1, 2, 3]]",0.997450004
"[[4], [1, 2, 3]]",0.997352313
"[[4], [1, 2, 3]]",0.995930414
"[[4], [1, 2, 3]]",0.994449099
"[[4], [1, 2, 3]]",0.993893246
"[[4], [1, 2, 3]]",0.992442834
"[[4], [1, 2, 3]]",0.989703309
"[[4], [1, 2, 3]]",0.987982333
"[[4], [1, 2, 3]]",0.987032613
"[[4], [1, 2, 3]]",0.986551497
"[[4], [1, 2, 3]]",0.98636918
"[[4], [1, 2, 3]]",0.986448832
"[[4], [1, 2, 3]]",0.986512798
"[[4], [1, 2, 3]]",0.986673203
"[[4], [1, 2, 3]]",0.986848242
"[[4], [1, 2, 3]]",0.986864
"[[4], [1, 2, 3]]",0.986854027
"[[4], [1, 2, 3]]",0.986786098
"[[4], [1, 2, 3]]",0.986826218
"[[4], [1, 2, 3]]",0.986881552
"[[4], [1, 2, 3]]",0.986927649
"[[4], [1, 2, 3]]",0.986546594
"[[4], [1, 2, 3]]",0.985653224
"[[4], [1, 2, 3]]",0.984198752
"[[4], [1, 2, 3]]",0.984196828
"[[4], [1, 2, 3]]",0.984081711
"[[4], [1, 2, 3]]",0.983624005
"[[4], [1, 2, 3]]",0.982953072
"[[4], [1, 2, 3]]",0.981230935
"[[4], [1, 2, 3]]",0.978071697
"[[4], [1, 2, 3]]",0.966230687
"[[1], [2, 3, 4]]",0.948001745
"[[1], [2, 3, 4]]",0.945166523
"[[1], [2, 3, 4]]",0.945457047
"[[1], [2, 3, 4]]",0.94644823
"[[1], [2, 3, 4]]",0.947290718
"[[1], [2, 3, 4]]",0.947496204
"[[1], [2, 3, 4]]",0.947995738
"[[1], [2, 3, 4]]",0.94803626
"[[1], [2, 3, 4]]",0.947818749
"[[1], [2, 3, 4]]",0.947642045
"[[1], [2, 3, 4]]",0.947546969
"[[1], [2, 3, 4]]",0.947446413
"[[1], [2, 3, 4]]",0.947382969
"[[1], [2, 3, 4]]",0.947221977
"[[1], [2, 3, 4]]",0.947243443
"[[1], [2, 3, 4]]",0.947496539
"[[1], [2, 3, 4]]",0.947743102
"[[1], [2, 3, 4]]",0.948122039
"[[1], [2, 3, 4]]",0.948226184
"[[1], [2, 3, 4]]",0.945475263
"[[1], [2, 3, 4]]",0.942491787
"[[1], [2, 3, 4]]",0.94083747
"[[1], [2, 3, 4]]",0.938605523
"[[1], [2, 3, 4]]",0.937457065
"[[1], [2, 3, 4]]",0.93509597
"[[1], [2, 3, 4]]",0.93387987
"[[1], [2, 3, 4]]",0.933776302
"[[1], [2, 3, 4]]",0.934280533
"[[1], [2, 3, 4]]",0.933987127
"[[1], [2, 3, 4]]",0.933774384
"[[1], [2, 3, 4]]",0.934514538
"[[1], [2, 3, 4]]",0.935686076
"[[1], [2, 3, 4]]",0.937048395
"[[1], [2, 3, 4]]",0.938098273
"[[1], [2, 3, 4]]",0.939173874
"[[1], [2, 3, 4]]",0.940348055
"[[1], [2, 3, 4]]",0.941119378
"[[1], [2, 3, 4]]",0.941516293
"[[1], [2, 3, 4]]",0.941200417
"[[1], [2, 3, 4]]",0.940878105
"[[1], [2, 3, 4]]",0.940487376
"[[1], [2, 3, 4]]",0.940761861
"[[1], [2, 3, 4]]",0.941132854
"[[1], [2, 3, 4]]",0.941353424
"[[1], [2, 3, 4]]",0.941444087
"[[1], [2, 3, 4]]",0.941446315
"[[1], [2, 3, 4]]",0.941492627
"[[1], [2, 3, 4]]",0.943944613
"[[4], [1, 2, 3]]",0.951158913
"[[4], [1, 2, 3]]",0.952675755
"[[4], [1, 2, 3]]",0.952872727
"[[4], [1, 2, 3]]",0.953024668
"[[4], [1, 2, 3]]",0.953113193
"[[4], [1, 2, 3]]",0.953379032
"[[4], [1, 2, 3]]",0.953409165
"[[4], [1, 2, 3]]",0.953897012
"[[4], [1, 2, 3]]",0.954623016
"[[4], [1, 2, 3]]",0.955111953
"[[4], [1, 2, 3]]",0.955351421
"[[4], [1, 2, 3]]",0.955661353
"[[4], [1, 2, 3]]",0.955825808
"[[4], [1, 2, 3]]",0.956110829
"[[4], [1, 2, 3]]",0.956349387
"[[4], [1, 2, 3]]",0.95650003
"[[4], [1, 2, 3]]",0.956606436
"[[4], [1, 2, 3]]",0.956725687
"[[4], [1, 2, 3]]",0.956711163
"[[4], [1, 2, 3]]",0.958487658
"[[4], [1, 2, 3]]",0.960663857
"[[4], [1, 2, 3]]",0.962511611
"[[4], [1, 2, 3]]",0.964885351
"[[4], [1, 2, 3]]",0.962614439
"[[4], [1, 2, 3]]",0.962867189
"[[4], [1, 2, 3]]",0.964278337
"[[4], [1, 2, 3]]",0.965795454
"[[4], [1, 2, 3]]",0.965473194
"[[4], [1, 2, 3]]",0.965928717
"[[4], [1, 2, 3]]",0.966154642
"[[4], [1, 2, 3]]",0.96600959
"[[4], [1, 2, 3]]",0.966528417
"[[4], [1, 2, 3]]",0.966344964
"[[4], [1, 2, 3]]",0.966310004
"[[4], [1, 2, 3]]",0.96610824
"[[4], [1, 2, 3]]",0.965884367
"[[4], [1, 2, 3]]",0.965557159
"[[4], [1, 2, 3]]",0.965440776
"[[4], [1, 2, 3]]",0.965642495
"[[4], [1, 2, 3]]",0.965603282
"[[4], [1, 2, 3]]",0.965739211
"[[4], [1, 2, 3]]",0.965619626
"[[4], [1, 2, 3]]",0.965466728
"[[4], [1, 2, 3]]",0.965379515
"[[4], [1, 2, 3]]",0.96525702
"[[4], [1, 2, 3]]",0.96509339
"[[4], [1, 2, 3]]",0.964959361
"[[4], [1, 2, 3]]",0.964822856
"[[4], [1, 2, 3]]",0.964258543
"[[4], [1, 2, 3]]",0.964202709
"[[4], [1, 2, 3]]",0.96404799
"[[4], [1, 2, 3]]",0.96419749
"[[4], [1, 2, 3]]",0.96465248
"[[4], [1, 2, 3]]",0.965605755
"[[4], [1, 2, 3]]",0.966408549
"[[4], [1, 2, 3]]",0.966877305
"[[4], [1, 2, 3]]",0.967264316
"[[4], [1, 2, 3]]",0.967425189
"[[4], [1, 2, 3]]",0.967885662
"[[4], [1, 2, 3]]",0.968696441
"[[4], [1, 2, 3]]",0.969533098
"[[4], [1, 2, 3]]",0.969855053
"[[4], [1, 2, 3]]",0.970293545
"[[4], [1, 2, 3]]",0.970274002
"[[4], [1, 2, 3]]",0.969243646
"[[4], [1, 2, 3]]",0.966396104
"[[4], [1, 2, 3]]",0.961450996
"[[2, 3], [1, 4]]",0.95324402
"[[2, 3], [1, 4]]",0.952300832
"[[2, 3], [1, 4]]",0.95250172
"[[2, 3], [1, 4]]",0.951432641
"[[2, 3], [1, 4]]",0.951789532
"[[2, 3], [1, 4]]",0.950238733
"[[1, 4], [2, 3]]",0.949481246
"[[1, 4], [2, 3]]",0.949338751
"[[2, 3], [1, 4]]",0.94969886
"[[2, 3], [1, 4]]",0.94958133
"[[1, 4], [2, 3]]",0.949203715
"[[1, 4], [2, 3]]",0.948694211
"[[1, 4], [2, 3]]",0.948367877
"[[1, 4], [2, 3]]",0.948368206
"[[1, 4], [2, 3]]",0.948215367
"[[1, 4], [2, 3]]",0.948917415
"[[1, 4], [2, 3]]",0.947997632
"[[1, 4], [2, 3]]",0.948920939
"[[1, 4], [2, 3]]",0.949805907
"[[1, 4], [2, 3]]",0.949089454
"[[1, 4], [2, 3]]",0.949338374
"[[1, 4], [2, 3]]",0.949454894
"[[1, 4], [2, 3]]",0.948301763
"[[1, 4], [2, 3]]",0.945470341
"[[1, 4], [2, 3]]",0.944521476
"[[1, 4], [2, 3]]",0.944624185
"[[1, 4], [2, 3]]",0.944764066
"[[1, 4], [2, 3]]",0.944858473
"[[1, 4], [2, 3]]",0.945113048
"[[1, 4], [2, 3]]",0.945043998
"[[1, 4], [2, 3]]",0.945475769
"[[1, 4], [2, 3]]",0.945693155
"[[1, 4], [2, 3]]",0.945384668
"[[1, 4], [2, 3]]",0.944953281
"[[1, 4], [2, 3]]",0.944389961
"[[1, 4], [2, 3]]",0.94345266
"[[1, 4], [2, 3]]",0.943359128
"[[1, 4], [2, 3]]",0.943413694
"[[1, 4], [2, 3]]",0.944330821
"[[1, 4], [2, 3]]",0.944307916
"[[1, 4], [2, 3]]",0.943397162
"[[1, 4], [2, 3]]",0.943041097
"[[1, 4], [2, 3]]",0.943202277
"[[1, 4], [2, 3]]",0.942747432
"[[1, 4], [2, 3]]",0.941797001
"[[1, 4], [2, 3]]",0.941291108
"[[1, 4], [2, 3]]",0.940638469
"[[1], [2, 3, 4]]",0.940895006
"[[1], [2, 3, 4]]",0.94337323
"[[1], [2, 3, 4]]",0.942767484
"[[1], [2, 3, 4]]",0.941882811
"[[1], [2, 3, 4]]",0.941981573
"[[1], [2, 3, 4]]",0.942293503
"[[1], [2, 3, 4]]",0.943816833
"[[1], [2, 3, 4]]",0.944117879
"[[1], [2, 3, 4]]",0.943796012
"[[1], [2, 3, 4]]",0.942033588
"[[1], [2, 3, 4]]",0.94051788
"[[1], [2, 3, 4]]",0.939728147
"[[1], [2, 3, 4]]",0.939094713
"[[1], [2, 3, 4]]",0.938589013
"[[1], [2, 3, 4]]",0.937437851
"[[1], [2, 3, 4]]",0.936441329
"[[1], [2, 3, 4]]",0.935138871
"[[1], [2, 3, 4]]",0.937288192
"[[1], [2, 3, 4]]",0.93726462
"[[1], [2, 3, 4]]",0.937016968
"[[1], [2, 3, 4]]",0.939464316
"[[1], [2, 3, 4]]",0.938693825
"[[1], [2, 3, 4]]",0.937918644
"[[1], [2, 3, 4]]",0.94120604
"[[4], [1, 2, 3]]",0.950787427
"[[4], [1, 2, 3]]",0.957188915
"[[4], [1, 2, 3]]",0.960084023
"[[4], [1, 2, 3]]",0.962577277
"[[4], [1, 2, 3]]",0.964956391
"[[4], [1, 2, 3]]",0.968402352
"[[4], [1, 2, 3]]",0.975418388
"[[4], [1, 2, 3]]",0.983498251
"[[4], [1, 2, 3]]",0.9855118
"[[4], [1, 2, 3]]",0.985437195
"[[4], [1, 2, 3]]",0.985228385
"[[4], [1, 2, 3]]",0.984980773
"[[4], [1, 2, 3]]",0.984811506
"[[4], [1, 2, 3]]",0.984775487
"[[4], [1, 2, 3]]",0.984694068
"[[4], [1, 2, 3]]",0.98519021
"[[4], [1, 2, 3]]",0.984907357
"[[4], [1, 2, 3]]",0.984730389
"[[4], [1, 2, 3]]",0.984675625
"[[4], [1, 2, 3]]",0.984670569
"[[4], [1, 2, 3]]",0.98455956
"[[4], [1, 2, 3]]",0.984445365
"[[4], [1, 2, 3]]",0.984762854
"[[4], [1, 2, 3]]",0.984648787
"[[4], [1, 2, 3]]",0.984565772
"[[4], [1, 2, 3]]",0.984499246
"[[4], [1, 2, 3]]",0.984437305
"[[4], [1, 2, 3]]",0.98440939
"[[4], [1, 2, 3]]",0.985086285
"[[4], [1, 2, 3]]",0.986347241
"[[4], [1, 2, 3]]",0.98725159
"[[4], [1, 2, 3]]",0.98767027
"[[4], [1, 2, 3]]",0.987637141
"[[4], [1, 2, 3]]",0.987347174
"[[4], [1, 2, 3]]",0.987150651
"[[4], [1, 2, 3]]",0.987037765
"[[4], [1, 2, 3]]",0.986937038
"[[4], [1, 2, 3]]",0.986906653
"[[4], [1, 2, 3]]",0.986894953
"[[4], [1, 2, 3]]",0.986887454
"[[4], [1, 2, 3]]",0.986855554
"[[4], [1, 2, 3]]",0.988636374
"[[4], [1, 2, 3]]",0.989867121
"[[4], [1, 2, 3]]",0.992409403
"[[4], [1, 2, 3]]",0.995468355
"[[4], [1, 2, 3]]",0.995650761
"[[4], [1, 2, 3]]",0.995654442
"[[4], [1, 2, 3]]",0.995642686
"[[4], [1, 2, 3]]",0.995635021
"[[4], [1, 2, 3]]",0.995721512
"[[4], [1, 2, 3]]",0.995805673
"[[4], [1, 2, 3]]",0.995883361
"[[4], [1, 2, 3]]",0.995889728
"[[4], [1, 2, 3]]",0.996084591
"[[4], [1, 2, 3]]",0.996404002
"[[4], [1, 2, 3]]",0.996621261
"[[4], [1, 2, 3]]",0.997020322
"[[4], [1, 2, 3]]",0.996934778
"[[4], [1, 2, 3]]",0.996637172
"[[4], [1, 2, 3]]",0.996455305
"[[4], [1, 2, 3]]",0.996427133
"[[4], [1, 2, 3]]",0.996377673
"[[4], [1, 2, 3]]",0.996272563
"[[4], [1, 2, 3]]",0.996179135
"[[4], [1, 2, 3]]",0.996109649
"[[4], [1, 2, 3]]",0.996010413
"[[4], [1, 2, 3]]",0.995855157
"[[4], [1, 2, 3]]",0.995604516
"[[4], [1, 2, 3]]",0.995272715
"[[4], [1, 2, 3]]",0.995102934
"[[4], [1, 2, 3]]",0.994973591
"[[4], [1, 2, 3]]",0.994888283
"[[4], [1, 2, 3]]",0.994748912
"[[4], [1, 2, 3]]",0.99469196
"[[4], [1, 2, 3]]",0.994619591
"[[4], [1, 2, 3]]",0.994618137
"[[4], [1, 2, 3]]",0.994579341
"[[4], [1, 2, 3]]",0.994603814
"[[4], [1, 2, 3]]",0.994526712
"[[4], [1, 2, 3]]",0.994227417
"[[4], [1, 2, 3]]",0.994035086
"[[4], [1, 2, 3]]",0.994244531
"[[4], [1, 2, 3]]",0.994470859
"[[4], [1, 2, 3]]",0.994525591
"[[4], [1, 2, 3]]",0.994628754
"[[4], [1, 2, 3]]",0.994633238
"[[4], [1, 2, 3]]",0.994614241
"[[4], [1, 2, 3]]",0.994616106
"[[4], [1, 2, 3]]",0.994637126
"[[4], [1, 2, 3]]",0.994648779
"[[4], [1, 2, 3]]",0.994766262
"[[4], [1, 2, 3]]",0.994822036
"[[4], [1, 2, 3]]",0.994840341
"[[4], [1, 2, 3]]",0.994825462
"[[4], [1, 2, 3]]",0.994864063
"[[4], [1, 2, 3]]",0.994867274
"[[4], [1, 2, 3]]",0.994817294
"[[4], [1, 2, 3]]",0.994696886
"[[4], [1, 2, 3]]",0.994525374
"[[4], [1, 2, 3]]",0.99437884
"[[4], [1, 2, 3]]",0.993821797
"[[4], [1, 2, 3]]",0.992013944
