Column1,Column2
"[[1], [2, 3, 4]]",0.9547748962425833
"[[1], [2, 3, 4]]",0.9551389638084027
"[[1], [2, 3, 4]]",0.9558692561483837
"[[1], [2, 3, 4]]",0.9558849469327595
"[[1], [2, 3, 4]]",0.9571435133092114
"[[1], [2, 3, 4]]",0.9580089988580083
"[[1], [2, 3, 4]]",0.9478555458100546
"[[1], [2, 3, 4]]",0.936917437407188
"[[1], [2, 3, 4]]",0.9346918061773001
"[[1], [2, 3, 4]]",0.9355982672272811
"[[1], [2, 3, 4]]",0.9367411139008579
"[[1], [2, 3, 4]]",0.9376647258677745
"[[1], [2, 3, 4]]",0.9387256558232051
"[[1], [2, 3, 4]]",0.9397118362340064
"[[1], [2, 3, 4]]",0.9405626758538026
"[[1], [2, 3, 4]]",0.9413117056372022
"[[1], [2, 3, 4]]",0.9418796664055658
"[[1], [2, 3, 4]]",0.9424561286925273
"[[1], [2, 3, 4]]",0.9429667886509803
"[[1], [2, 3, 4]]",0.9437173188884582
"[[1], [2, 3, 4]]",0.9441295964178245
"[[1], [2, 3, 4]]",0.9446922890888287
"[[1], [2, 3, 4]]",0.9452599697836018
"[[1], [2, 3, 4]]",0.9453145322107556
"[[1], [2, 3, 4]]",0.9454459301153593
"[[1], [2, 3, 4]]",0.9454830521180146
"[[1], [2, 3, 4]]",0.945714312775456
"[[1], [2, 3, 4]]",0.9459288950743105
"[[1], [2, 3, 4]]",0.9466374670431963
"[[1], [2, 3, 4]]",0.9473551986354825
"[[1], [2, 3, 4]]",0.942235940866712
"[[1], [2, 3, 4]]",0.9373519788592648
"[[1], [2, 3, 4]]",0.9374075330319283
"[[1], [2, 3, 4]]",0.9374241184710997
"[[1], [2, 3, 4]]",0.9379811889287133
"[[1], [2, 3, 4]]",0.938538716510115
"[[1], [2, 3, 4]]",0.939065033046538
"[[1], [2, 3, 4]]",0.9390707335579564
"[[1], [2, 3, 4]]",0.9394458294415937
"[[1], [2, 3, 4]]",0.9401038447886083
"[[1], [2, 3, 4]]",0.9407951108499899
"[[1], [2, 3, 4]]",0.9417642758152296
"[[1], [2, 3, 4]]",0.942528022493601
"[[1], [2, 3, 4]]",0.942944428076341
"[[1], [2, 3, 4]]",0.9426815455582624
"[[1], [2, 3, 4]]",0.9426241590760753
"[[1], [2, 3, 4]]",0.9427344684819634
"[[1], [2, 3, 4]]",0.9423264637228508
"[[1], [2, 3, 4]]",0.9421404950390424
