New_Strength,Price_GridCI_Pearson,Status
0.9489646932234327,0.5190558967423026,1
0.9488370275685705,0.5207125427418244,1
0.9490554226807544,0.523624358498113,1
0.9488842655998759,0.5373400112161295,1
0.949060948537101,0.5422006860569392,1
0.9493414990176572,0.5475910377016276,1
0.9495939731397565,0.5520800247042943,1
0.9494811342391941,0.5532067897187267,1
0.9495841391126079,0.5499651867591567,1
0.9495348550641955,0.5465635407955288,1
0.9495485680202238,0.5431138135624745,1
0.9494892027200275,0.5418730198879853,1
0.9496688568172517,0.5339387728324473,1
0.9499774372443963,0.5307037741740318,1
0.9499843497794889,0.5325502189185489,1
0.9494044037179852,0.5255532120282224,1
0.948840266761204,0.5182090934566995,1
0.9483345086025416,0.5119862418723398,1
0.9478479116543868,0.5060000945330153,1
0.9480796129989968,0.5068602431602296,1
0.9480535234231666,0.5050899664874714,1
0.9475471047647868,0.4970351500585553,1
0.9472551896107326,0.49193033212215853,1
0.9467496709991181,0.48479471921799694,1
0.9464523388344591,0.4802191538489987,1
0.9453527834729503,0.4636066914753913,1
0.9453974087265073,0.461440825404969,1
0.9454204016458663,0.45984537917342966,1
0.9449655549695415,0.4530243127775519,1
0.9443948708463894,0.4472640722047246,1
0.9445673707088902,0.4541508101200173,1
0.9447913739137119,0.46363766814337254,1
0.944715620823287,0.47507697416948985,1
0.945001722889289,0.47852324735447965,1
0.9453554295731983,0.4805218522701847,1
0.9454199665978549,0.4868352614633677,1
0.9453160950728857,0.4927764319084778,1
0.9452241402558329,0.49800695960143665,1
0.9447880650420232,0.49929202788443866,1
0.944204308684994,0.492971116604372,1
0.9449760870179145,0.4799957563023804,1
0.949626075126297,0.4809094390156278,1
0.9564550861806029,0.4942170817627399,1
0.9632293269897763,0.5130842632682707,1
0.9698426260003498,0.5408326344922108,1
0.9736643977377379,0.5552675557345039,1
0.9777767401087045,0.5777806619639997,0
0.9784864212425377,0.5761672081013903,0
0.9787138597268563,0.5723380009044787,0
0.9810966260038486,0.5823782213566936,0
0.9812955341423875,0.5775943352497342,0
0.987645606011694,0.6488200504591973,0
0.9877313316539673,0.6498489008381314,0
0.9877216662347145,0.6445850217552214,0
0.9876680456828413,0.6438043336716301,0
0.9876639946088122,0.6451189733511341,0
0.9877264197707192,0.6479651204392664,0
0.9877844978666908,0.6562552968708854,0
0.9878817093369907,0.6661333480402831,0
0.9879613822663316,0.6755356247118716,0
0.9882692357419127,0.6989231073595195,0
0.9884940496341246,0.715808587744868,0
0.9885016352751428,0.715943243296755,0
0.9885081058427476,0.7169504854627676,0
0.9884576057220802,0.7149109594235771,0
0.9883035151063776,0.7081159752734365,0
0.9881757054847569,0.7017905107479824,0
0.9879985237335241,0.6905430356373395,0
0.9878374813939365,0.6811066628491622,0
0.9878027138840104,0.6758469129109425,0
0.9879492032647723,0.6704510895767034,0
0.9879923902889578,0.6652350791811281,0
0.9879805426639854,0.659073749326228,0
0.9878223749734062,0.6533127354749864,0
0.9876780611392878,0.6494118239101845,0
0.9877208288275057,0.6527191138038988,0
0.9876816308072616,0.6514814627740887,0
0.9875745791119555,0.647195323966155,0
0.9872989504901291,0.6283056571567665,0
0.9869510285801582,0.6035514576347693,0
0.986886473596593,0.5707424156713221,0
0.9864643685974517,0.5505398280927284,0
0.986137118865689,0.5380923233196281,0
0.9858856927495055,0.520711690889781,0
0.985757546323099,0.5114974294282372,0
0.9856181106800865,0.5029915597992933,0
0.985599210986657,0.500733830344106,0
0.9854538907987407,0.49261310672985154,0
0.9855036496783454,0.4846082018680497,0
0.986100225608755,0.4752456197031357,0
0.9867919567821327,0.4728021696662708,0
0.9874441245011282,0.47189598941279776,0
0.9881161009524051,0.4739279962486013,0
0.9883616601079779,0.47285155443732735,0
