chlor_strength,ammonia_strength
0.9879492032647723,0.9828620365145291
0.9879923902889578,0.9830544324092636
0.9879805426639854,0.9689007272519636
0.9878223749734062,0.9590817909320233
0.9876780611392878,0.95247589657299
0.9877208288275057,0.9512844094852918
0.9876816308072616,0.9512759455005196
0.9875745791119555,0.9513167219436787
0.9872989504901291,0.951317474565777
0.9869510285801582,0.9517555598638654
0.986886473596593,0.9519308176139034
0.9864643685974517,0.9518965286975781
0.986137118865689,0.9518351735764645
0.9858856927495055,0.9515309147111508
0.985757546323099,0.9513607631301098
0.9856181106800865,0.9516320114694832
0.985599210986657,0.9511455361011218
0.9854538907987407,0.9506436435504824
0.9855036496783454,0.9510632483038111
0.986100225608755,0.952530191239442
0.9867919567821327,0.9547748962425833
0.9874441245011282,0.9551389638084027
0.9881161009524051,0.9558692561483837
0.9883616601079779,0.9558849469327595
0.9887234349351539,0.9571435133092114
0.9887525831801642,0.9580089988580083
0.9887992355982242,0.9478555458100546
0.9889170438013482,0.936917437407188
0.9890221346740735,0.9346918061773001
0.9884935942085062,0.9355982672272811
0.988625227482087,0.9367411139008579
0.9885691201161257,0.9376647258677745
0.988535732461439,0.9387256558232051
0.9885251311934977,0.9397118362340064
0.9885991739328881,0.9405626758538026
0.9887544689463439,0.9413117056372022
0.9887787942906376,0.9418796664055658
0.988836260403642,0.9424561286925273
0.9890745836611086,0.9429667886509803
0.9891019484627495,0.9437173188884582
0.9890728069078613,0.9441295964178245
0.9890630727858761,0.9446922890888287
0.9890459561927167,0.9452599697836018
0.9890413336289867,0.9453145322107556
0.9890365400938503,0.9454459301153593
0.989099300179634,0.9454830521180146
0.9891891864429236,0.945714312775456
0.9890792415511864,0.9459288950743105
0.9883912052178568,0.9466374670431963
0.9877965966785993,0.9473551986354825
0.9878105801522148,0.942235940866712
0.9878857596994607,0.9373519788592648
0.987551670969383,0.9374075330319283
0.9867557762707112,0.9374241184710997
0.9864183216506064,0.9379811889287133
0.9865238214127848,0.938538716510115
0.9863997863929891,0.939065033046538
0.985674461648931,0.9390707335579564
0.983161301847751,0.9394458294415937
0.9827597726390596,0.9401038447886083
0.9824598837989956,0.9407951108499899
0.9823854724297781,0.9417642758152296
0.9821012809306314,0.942528022493601
0.9817707869766259,0.942944428076341
0.9813198643863107,0.9426815455582624
0.9814204256554437,0.9426241590760753
0.981211938736114,0.9427344684819634
0.981094442639785,0.9423264637228508
0.9802326653327633,0.9421404950390424
0.9799147872981264,0.942891840546658
0.9793079934256028,0.9434893839426168
0.9790899627055287,0.945045143785642
0.9789348679005274,0.9454809925113452
0.9789282560710619,0.9455051597018247
0.9789256619860018,0.943413282061554
0.9788704319543147,0.9429591157124468
0.9788601414311056,0.9428715271195054
0.9792324623078441,0.9428656447141242
0.9792366338113402,0.942863306916323
0.9791800678357014,0.943248705199093
0.9792010800565091,0.9432995889745076
0.9792362074113625,0.943669447970616
0.9792700843205742,0.9440552996598981
0.9793041515138075,0.9443637944308249
0.9793643441371236,0.9446119705933965
0.9793853792362048,0.9450622751435704
0.9793765738055469,0.9454947604114528
0.9793072682333066,0.9457686961258824
0.9791049730827285,0.9455515679895277
0.9788117821405203,0.9453340057069006
0.9787306995512106,0.9423733369081535
0.9784144711100142,0.942750683955758
0.9781610581611349,0.9434789945526489
0.9780320198643122,0.9437210623406715
0.977944384550188,0.9444158528609186
0.9776893606603733,0.9446177654780294
0.976085210137382,0.9447007344743541
0.9664916721470714,0.9450927184170258
0.9244916165903801,0.945031727886719
0.9003712154947103,0.9449646691072005
0.8885860351193118,0.9421283828806597
0.8887474055159128,0.9420802891999066
0.8909404928084883,0.9420217878540024
0.8946632624501947,0.9422294095025355
0.8977178145100273,0.9423760168856056
0.9004749031071166,0.9426290774770869
0.9042069632886507,0.9429118464112402
0.9064525079043817,0.9428763829032313
0.9085411327940242,0.9427423760457593
0.910464174804593,0.9425541702776403
0.9125080522340735,0.9423589859540649
0.9146165884996955,0.941816224135378
0.9174034990842403,0.940297649356271
0.9191091911919173,0.9401228487735227
0.9197203267317025,0.9388809306401935
0.9207424781943769,0.9382527946336683
0.9214050624933856,0.9375000249673164
0.9225664670471285,0.9367111697865946
0.9237593058946856,0.9357367189517829
0.925211299863191,0.9345406700648373
0.9259233564548066,0.9336339861110354
0.92683133963325,0.9322333307980057
0.927457717470954,0.9342697423275563
0.9281054993351582,0.9368853932401612
0.9283711148369598,0.9369793258374735
0.9282301146440473,0.9362216715435112
0.9280245562826115,0.9354847009162658
0.9279687631959403,0.9345746006226916
0.9276095597728046,0.9343323565653148
0.92750406449965,0.9342154666967515
0.9277755609788461,0.9339296822739606
0.9277492697102037,0.9336485837459202
0.9279609721985587,0.9333554978901917
0.9281390023123539,0.9329136962267034
0.9282972520690012,0.9323289738267078
0.9283929078197628,0.9315102626165801
0.928451170215552,0.9307507368406345
0.9287393481316593,0.9297334477653361
0.9283328139625564,0.9350787250745769
0.9283113413330211,0.9345441365281895
0.9283027785783189,0.9339176133313617
0.9284595086295265,0.9339180602587018
0.9280204255906056,0.9327333668936686
0.9277122359341377,0.9319646392843848
0.9271822306611492,0.9312955300561792
0.925922095031616,0.9297842914772445
0.9302523853169953,0.9390223740206498
0.9369153410327578,0.9527727020103125
0.9448345293478314,0.9725467731627313
0.9477779563623555,0.9795288789939987
0.9499043472666724,0.9828012921661419
0.9490260669188771,0.9863570859061246
0.9482137284839985,0.9866151780141376
0.9474441537468992,0.9866576130132817
0.9469201764829898,0.986518547071285
0.9466203279227998,0.9864568927579503
0.9464971574688454,0.986347411018323
0.9463171355797332,0.9861509481906925
0.946110746615301,0.98609388176942
0.9456345853674113,0.9861085043674722
0.9452822933539322,0.9857663649662214
0.9479729246828862,0.9885083857604953
0.9541573589857687,0.9885615328861445
0.9611844559462941,0.9885798093560434
0.9666514819389603,0.9885912850820191
0.9751793980698766,0.9891883948008924
0.9766105944496539,0.9899495012462747
0.9780310070152294,0.9902921743465909
0.9781287667305454,0.9903054630834195
0.978206772799721,0.990389710738734
0.9782093220841532,0.9825169814556303
0.9781324057189186,0.9740696937822377
0.9780200657252356,0.9715377657456323
0.9780685680993104,0.9709466546880614
